booking_id,accm_txn_complete_time
106020,6/7/2022
106021,6/8/2022
106022,6/9/2022
106023,6/10/2022
106024,6/11/2022
106025,6/12/2022
106026,6/13/2022
106027,6/14/2022
106028,6/15/2022
106029,6/16/2022
106030,5/17/2022
106031,5/18/2022
106032,5/19/2022
106033,5/20/2022
106034,5/21/2022
106035,5/22/2022
106036,5/23/2022
106037,5/24/2022
106038,5/25/2022
106039,5/26/2022
106040,5/27/2022
106041,5/28/2022
106042,5/29/2022
106043,5/30/2022
106044,5/31/2022
106045,6/1/2022
106046,6/2/2022
106047,6/3/2022
106048,6/4/2022
106049,6/5/2022
106050,6/6/2022
106051,6/7/2022
106052,6/8/2022
106053,6/9/2022
106054,6/10/2022
106055,6/11/2022
106056,6/12/2022
106057,6/13/2022
106058,6/14/2022
106059,6/15/2022
106060,6/16/2022
106061,5/17/2022
106062,5/18/2022
106063,5/19/2022
106064,5/20/2022
106065,5/21/2022
106066,5/22/2022
106067,5/23/2022
106068,5/24/2022
106069,5/25/2022
106070,5/26/2022
106071,5/27/2022
106072,5/28/2022
106073,5/29/2022
106074,5/30/2022
106075,5/31/2022
106076,6/1/2022
106077,6/2/2022
106078,6/3/2022
106079,6/4/2022
106080,6/5/2022
106081,6/6/2022
106082,6/7/2022
106083,6/8/2022
106084,6/9/2022
106085,6/10/2022
106086,6/11/2022
106087,6/12/2022
106088,6/13/2022
106089,6/14/2022
106090,6/15/2022
106091,6/16/2022
106092,5/16/2022
106093,5/17/2022
106094,5/18/2022
106095,5/19/2022
106096,5/20/2022
106097,5/21/2022
106098,5/22/2022
106099,5/23/2022
106100,5/24/2022
106101,5/25/2022
106102,5/26/2022
106103,5/27/2022
106104,5/28/2022
106105,5/29/2022
106106,5/30/2022
106107,5/31/2022
106108,6/1/2022
106109,6/2/2022
106110,6/3/2022
106111,6/4/2022
106112,6/5/2022
106113,6/6/2022
106114,6/7/2022
106115,6/8/2022
106116,6/9/2022
106117,6/10/2022
106118,6/11/2022
106119,6/12/2022
106120,6/13/2022
106121,6/14/2022
106122,6/15/2022
106123,6/16/2022
106124,5/17/2022
106125,5/18/2022
106126,5/19/2022
106127,5/20/2022
106128,5/21/2022
106129,5/22/2022
106130,5/23/2022
106131,5/24/2022
106132,5/25/2022
106133,5/26/2022
106134,5/27/2022
106135,5/28/2022
106136,5/29/2022
106137,5/30/2022
106138,5/31/2022
106139,6/1/2022
106140,6/2/2022
106141,6/3/2022
106142,6/4/2022
106143,6/5/2022
106144,6/6/2022
106145,6/7/2022
106146,6/8/2022
106147,6/9/2022
106148,6/10/2022
106149,6/11/2022
106150,6/12/2022
106151,6/13/2022
106152,6/14/2022
106153,6/15/2022
106154,6/16/2022
106155,5/17/2022
106156,5/18/2022
106157,5/19/2022
106158,5/20/2022
106159,5/21/2022
106160,5/22/2022
106161,5/23/2022
106162,5/24/2022
106163,5/25/2022
106164,5/26/2022
106165,5/27/2022
106166,5/28/2022
106167,5/29/2022
106168,5/30/2022
106169,5/31/2022
106170,6/1/2022
106171,6/2/2022
106172,6/3/2022
106173,6/4/2022
106174,6/5/2022
106175,6/6/2022
106176,6/7/2022
106177,6/8/2022
106178,6/9/2022
106179,6/10/2022
106180,6/11/2022
106181,6/12/2022
106182,6/13/2022
106183,6/14/2022
106184,6/15/2022
106185,6/16/2022
106186,5/17/2022
106187,5/18/2022
106188,5/19/2022
106189,5/20/2022
106190,5/21/2022
106191,5/22/2022
106192,5/23/2022
106193,5/24/2022
106194,5/25/2022
106195,5/26/2022
106196,5/27/2022
106197,5/28/2022
106198,5/29/2022
106199,5/30/2022
106200,5/31/2022
106201,6/1/2022
106202,6/2/2022
106203,6/3/2022
106204,6/4/2022
106205,6/5/2022
106206,6/6/2022
106207,6/7/2022
106208,6/8/2022
106209,6/9/2022
106210,6/10/2022
106211,6/11/2022
106212,6/12/2022
106213,6/13/2022
106214,6/14/2022
106215,6/15/2022
106216,6/16/2022
106217,5/17/2022
106218,5/18/2022
106219,5/19/2022
106220,5/20/2022
106221,5/21/2022
106222,5/22/2022
106223,5/23/2022
106224,5/24/2022
106225,5/25/2022
106226,5/26/2022
106227,5/27/2022
106228,5/28/2022
106229,5/29/2022
106230,5/30/2022
106231,5/31/2022
106232,6/1/2022
106233,6/2/2022
106234,6/3/2022
106235,6/4/2022
106236,6/5/2022
106237,6/6/2022
106238,6/7/2022
106239,6/8/2022
106240,6/9/2022
106241,6/10/2022
106242,6/11/2022
106243,6/12/2022
106244,6/13/2022
106245,6/14/2022
106246,6/15/2022
106247,6/16/2022
106248,5/17/2022
106249,5/18/2022
106250,5/19/2022
106251,5/20/2022
106252,5/21/2022
106253,5/22/2022
106254,5/23/2022
106255,5/24/2022
106256,5/25/2022
106257,5/26/2022
106258,5/27/2022
106259,5/28/2022
106260,5/29/2022
106261,5/30/2022
106262,5/31/2022
106263,6/1/2022
106264,6/2/2022
106265,6/3/2022
106266,6/4/2022
106267,6/5/2022
106268,6/6/2022
106269,6/7/2022
106270,6/8/2022
106271,6/9/2022
106272,6/10/2022
106273,6/11/2022
106274,6/12/2022
106275,6/13/2022
106276,6/14/2022
106277,6/15/2022
106278,6/16/2022
106279,5/16/2022
106280,5/17/2022
106281,5/18/2022
106282,5/19/2022
106283,5/20/2022
106284,5/21/2022
106285,5/22/2022
106286,5/23/2022
106287,5/24/2022
106288,5/25/2022
106289,5/26/2022
106290,5/27/2022
106291,5/28/2022
106292,5/29/2022
106293,5/30/2022
106294,5/31/2022
106295,6/1/2022
106296,6/2/2022
106297,6/3/2022
106298,6/4/2022
106299,6/5/2022
106300,6/6/2022
106301,6/7/2022
106302,6/8/2022
106303,6/9/2022
106304,6/10/2022
106305,6/11/2022
106306,6/12/2022
106307,6/13/2022
106308,6/14/2022
106309,6/15/2022
106310,6/16/2022
106311,5/17/2022
106312,5/18/2022
106313,5/19/2022
106314,5/20/2022
106315,5/21/2022
106316,5/22/2022
106317,5/23/2022
106318,5/24/2022
106319,5/25/2022
106320,5/26/2022
106321,5/27/2022
106322,5/28/2022
106323,5/29/2022
106324,5/30/2022
106325,5/31/2022
106326,6/1/2022
106327,6/2/2022
106328,6/3/2022
106329,6/4/2022
106330,6/5/2022
106331,6/6/2022
106332,6/7/2022
106333,6/8/2022
106334,6/9/2022
106335,6/10/2022
106336,6/11/2022
106337,6/12/2022
106338,6/13/2022
106339,6/14/2022
106340,6/15/2022
106341,6/16/2022
106342,5/17/2022
106343,5/18/2022
106344,5/19/2022
106345,5/20/2022
106346,5/21/2022
106347,5/22/2022
106348,5/23/2022
106349,5/24/2022
106350,5/25/2022
106351,5/26/2022
106352,5/27/2022
106353,5/28/2022
106354,5/29/2022
106355,5/30/2022
106356,5/31/2022
106357,6/1/2022
106358,6/2/2022
106359,6/3/2022
106360,6/4/2022
106361,6/5/2022
106362,6/6/2022
106363,6/7/2022
106364,6/8/2022
106365,6/9/2022
106366,6/10/2022
106367,6/11/2022
106368,6/12/2022
106369,6/13/2022
106370,6/14/2022
106371,6/15/2022
106372,6/16/2022
106373,5/17/2022
106374,5/18/2022
106375,5/19/2022
106376,5/20/2022
106377,5/21/2022
106378,5/22/2022
106379,5/23/2022
106380,5/24/2022
106381,5/25/2022
106382,5/26/2022
106383,5/27/2022
106384,5/28/2022
106385,5/29/2022
106386,5/30/2022
106387,5/31/2022
106388,6/1/2022
106389,6/2/2022
106390,6/3/2022
106391,6/4/2022
106392,6/5/2022
106393,6/6/2022
106394,6/7/2022
106395,6/8/2022
106396,6/9/2022
106397,6/10/2022
106398,6/11/2022
106399,6/12/2022
106400,6/13/2022
106401,6/14/2022
106402,6/15/2022
106403,6/16/2022
106404,5/17/2022
106405,5/18/2022
106406,5/19/2022
106407,5/20/2022
106408,5/21/2022
106409,5/22/2022
106410,5/23/2022
106411,5/24/2022
106412,5/25/2022
106413,5/26/2022
106414,5/27/2022
106415,5/28/2022
106416,5/29/2022
106417,5/30/2022
106418,5/31/2022
106419,6/1/2022
106420,6/2/2022
106421,6/3/2022
106422,6/4/2022
106423,6/5/2022
106424,6/6/2022
106425,6/7/2022
106426,6/8/2022
106427,6/9/2022
106428,6/10/2022
106429,6/11/2022
106430,6/12/2022
106431,6/13/2022
106432,6/14/2022
106433,6/15/2022
106434,6/16/2022
106435,5/17/2022
106436,5/18/2022
106437,5/19/2022
106438,5/20/2022
106439,5/21/2022
106440,5/22/2022
106441,5/23/2022
106442,5/24/2022
106443,5/25/2022
106444,5/26/2022
106445,5/27/2022
106446,5/28/2022
106447,5/29/2022
106448,5/30/2022
106449,5/31/2022
106450,6/1/2022
106451,6/2/2022
106452,6/3/2022
106453,6/4/2022
106454,6/5/2022
106455,6/6/2022
106456,6/7/2022
106457,6/8/2022
106458,6/9/2022
106459,6/10/2022
106460,6/11/2022
106461,6/12/2022
106462,6/13/2022
106463,6/14/2022
106464,6/15/2022
106465,6/16/2022
106466,5/16/2022
106467,5/17/2022
106468,5/18/2022
106469,5/19/2022
106470,5/20/2022
106471,5/21/2022
106472,5/22/2022
106473,5/23/2022
106474,5/24/2022
106475,5/25/2022
106476,5/26/2022
106477,5/27/2022
106478,5/28/2022
106479,5/29/2022
106480,5/30/2022
106481,5/31/2022
106482,6/1/2022
106483,6/2/2022
106484,6/3/2022
106485,6/4/2022
106486,6/5/2022
106487,6/6/2022
106488,6/7/2022
106489,6/8/2022
106490,6/9/2022
106491,6/10/2022
106492,6/11/2022
106493,6/12/2022
106494,6/13/2022
106495,6/14/2022
106496,6/15/2022
106497,6/16/2022
106498,5/17/2022
106499,5/18/2022
106500,5/19/2022
106501,5/20/2022
106502,5/21/2022
106503,5/22/2022
106504,5/23/2022
106505,5/24/2022
106506,5/25/2022
106507,5/26/2022
106508,5/27/2022
106509,5/28/2022
106510,5/29/2022
106511,5/30/2022
106512,5/31/2022
106513,6/1/2022
106514,6/2/2022
106515,6/3/2022
106516,6/4/2022
106517,6/5/2022
106518,6/6/2022
106519,6/7/2022
106520,6/8/2022
106521,6/9/2022
106522,6/10/2022
106523,6/11/2022
106524,6/12/2022
106525,6/13/2022
106526,6/14/2022
106527,6/15/2022
106528,6/16/2022
106529,5/17/2022
106530,5/18/2022
106531,5/19/2022
106532,5/20/2022
106533,5/21/2022
106534,5/22/2022
106535,5/23/2022
106536,5/24/2022
106537,5/25/2022
106538,5/26/2022
106539,5/27/2022
106540,5/28/2022
106541,5/29/2022
106542,5/30/2022
106543,5/31/2022
106544,6/1/2022
106545,6/2/2022
106546,6/3/2022
106547,6/4/2022
106548,6/5/2022
106549,6/6/2022
106550,6/7/2022
106551,6/8/2022
106552,6/9/2022
106553,6/10/2022
106554,6/11/2022
106555,6/12/2022
106556,6/13/2022
106557,6/14/2022
106558,6/15/2022
106559,6/16/2022
106560,5/17/2022
106561,5/18/2022
106562,5/19/2022
106563,5/20/2022
106564,5/21/2022
106565,5/22/2022
106566,5/23/2022
106567,5/24/2022
106568,5/25/2022
106569,5/26/2022
106570,5/27/2022
106571,5/28/2022
106572,5/29/2022
106573,5/30/2022
106574,5/31/2022
106575,6/1/2022
106576,6/2/2022
106577,6/3/2022
106578,6/4/2022
106579,6/5/2022
106580,6/6/2022
106581,6/7/2022
106582,6/8/2022
106583,6/9/2022
106584,6/10/2022
106585,6/11/2022
106586,6/12/2022
106587,6/13/2022
106588,6/14/2022
106589,6/15/2022
106590,6/16/2022
106591,5/17/2022
106592,5/18/2022
106593,5/19/2022
106594,5/20/2022
106595,5/21/2022
106596,5/22/2022
106597,5/23/2022
106598,5/24/2022
106599,5/25/2022
106600,5/26/2022
106601,5/27/2022
106602,5/28/2022
106603,5/29/2022
106604,5/30/2022
106605,5/31/2022
106606,6/1/2022
106607,6/2/2022
106608,6/3/2022
106609,6/4/2022
106610,6/5/2022
106611,6/6/2022
106612,6/7/2022
106613,6/8/2022
106614,6/9/2022
106615,6/10/2022
106616,6/11/2022
106617,6/12/2022
106618,6/13/2022
106619,6/14/2022
106620,6/15/2022
106621,6/16/2022
106622,5/17/2022
106623,5/18/2022
106624,5/19/2022
106625,5/20/2022
106626,5/21/2022
106627,5/22/2022
106628,5/23/2022
106629,5/24/2022
106630,5/25/2022
106631,5/26/2022
106632,5/27/2022
106633,5/28/2022
106634,5/29/2022
106635,5/30/2022
106636,5/31/2022
106637,6/1/2022
106638,6/2/2022
106639,6/3/2022
106640,6/4/2022
106641,6/5/2022
106642,6/6/2022
106643,6/7/2022
106644,6/8/2022
106645,6/9/2022
106646,6/10/2022
106647,6/11/2022
106648,6/12/2022
106649,6/13/2022
106650,6/14/2022
106651,6/15/2022
106652,6/16/2022
106653,5/16/2022
106654,5/17/2022
106655,5/18/2022
106656,5/19/2022
106657,5/20/2022
106658,5/21/2022
106659,5/22/2022
106660,5/23/2022
106661,5/24/2022
106662,5/25/2022
106663,5/26/2022
106664,5/27/2022
106665,5/28/2022
106666,5/29/2022
106667,5/30/2022
106668,5/31/2022
106669,6/1/2022
106670,6/2/2022
106671,6/3/2022
106672,6/4/2022
106673,6/5/2022
106674,6/6/2022
106675,6/7/2022
106676,6/8/2022
106677,6/9/2022
106678,6/10/2022
106679,6/11/2022
106680,6/12/2022
106681,6/13/2022
106682,6/14/2022
106683,6/15/2022
106684,6/16/2022
106685,5/17/2022
106686,5/18/2022
106687,5/19/2022
106688,5/20/2022
106689,5/21/2022
106690,5/22/2022
106691,5/23/2022
106692,5/24/2022
106693,5/25/2022
106694,5/26/2022
106695,5/27/2022
106696,5/28/2022
106697,5/29/2022
106698,5/30/2022
106699,5/31/2022
106700,6/1/2022
106701,6/2/2022
106702,6/3/2022
106703,6/4/2022
106704,6/5/2022
106705,6/6/2022
106706,6/7/2022
106707,6/8/2022
106708,6/9/2022
106709,6/10/2022
106710,6/11/2022
106711,6/12/2022
106712,6/13/2022
106713,6/14/2022
106714,6/15/2022
106715,6/16/2022
106716,5/17/2022
106717,5/18/2022
106718,5/19/2022
106719,5/20/2022
106720,5/21/2022
106721,5/22/2022
106722,5/23/2022
106723,5/24/2022
106724,5/25/2022
106725,5/26/2022
106726,5/27/2022
106727,5/28/2022
106728,5/29/2022
106729,5/30/2022
106730,5/31/2022
106731,6/1/2022
106732,6/2/2022
106733,6/3/2022
106734,6/4/2022
106735,6/5/2022
106736,6/6/2022
106737,6/7/2022
106738,6/8/2022
106739,6/9/2022
106740,6/10/2022
106741,6/11/2022
106742,6/12/2022
106743,6/13/2022
106744,6/14/2022
106745,6/15/2022
106746,6/16/2022
106747,5/17/2022
106748,5/18/2022
106749,5/19/2022
106750,5/20/2022
106751,5/21/2022
106752,5/22/2022
106753,5/23/2022
106754,5/24/2022
106755,5/25/2022
106756,5/26/2022
106757,5/27/2022
106758,5/28/2022
106759,5/29/2022
106760,5/30/2022
106761,5/31/2022
106762,6/1/2022
106763,6/2/2022
106764,6/3/2022
106765,6/4/2022
106766,6/5/2022
106767,6/6/2022
106768,6/7/2022
106769,6/8/2022
106770,6/9/2022
106771,6/10/2022
106772,6/11/2022
106773,6/12/2022
106774,6/13/2022
106775,6/14/2022
106776,6/15/2022
106777,6/16/2022
106778,5/17/2022
106779,5/18/2022
106780,5/19/2022
106781,5/20/2022
106782,5/21/2022
106783,5/22/2022
106784,5/23/2022
106785,5/24/2022
106786,5/25/2022
106787,5/26/2022
106788,5/27/2022
106789,5/28/2022
106790,5/29/2022
106791,5/30/2022
106792,5/31/2022
106793,6/1/2022
106794,6/2/2022
106795,6/3/2022
106796,6/4/2022
106797,6/5/2022
106798,6/6/2022
106799,6/7/2022
106800,6/8/2022
106801,6/9/2022
106802,6/10/2022
106803,6/11/2022
106804,6/12/2022
106805,6/13/2022
106806,6/14/2022
106807,6/15/2022
106808,6/16/2022
106809,5/17/2022
106810,5/18/2022
106811,5/19/2022
106812,5/20/2022
106813,5/21/2022
106814,5/22/2022
106815,5/23/2022
106816,5/24/2022
106817,5/25/2022
106818,5/26/2022
106819,5/27/2022
106820,5/28/2022
106821,5/29/2022
106822,5/30/2022
106823,5/31/2022
106824,6/1/2022
106825,6/2/2022
106826,6/3/2022
106827,6/4/2022
106828,6/5/2022
106829,6/6/2022
106830,6/7/2022
106831,6/8/2022
106832,6/9/2022
106833,6/10/2022
106834,6/11/2022
106835,6/12/2022
106836,6/13/2022
106837,6/14/2022
106838,6/15/2022
106839,6/16/2022
106840,5/16/2022
106841,5/17/2022
106842,5/18/2022
106843,5/19/2022
106844,5/20/2022
106845,5/21/2022
106846,5/22/2022
106847,5/23/2022
106848,5/24/2022
106849,5/25/2022
106850,5/26/2022
106851,5/27/2022
106852,5/28/2022
106853,5/29/2022
106854,5/30/2022
106855,5/31/2022
106856,6/1/2022
106857,6/2/2022
106858,6/3/2022
106859,6/4/2022
106860,6/5/2022
106861,6/6/2022
106862,6/7/2022
106863,6/8/2022
106864,6/9/2022
106865,6/10/2022
106866,6/11/2022
106867,6/12/2022
106868,6/13/2022
106869,6/14/2022
106870,6/15/2022
106871,6/16/2022
106872,5/17/2022
106873,5/18/2022
106874,5/19/2022
106875,5/20/2022
106876,5/21/2022
106877,5/22/2022
106878,5/23/2022
106879,5/24/2022
106880,5/25/2022
106881,5/26/2022
106882,5/27/2022
106883,5/28/2022
106884,5/29/2022
106885,5/30/2022
106886,5/31/2022
106887,6/1/2022
106888,6/2/2022
106889,6/3/2022
106890,6/4/2022
106891,6/5/2022
106892,6/6/2022
106893,6/7/2022
106894,6/8/2022
106895,6/9/2022
106896,6/10/2022
106897,6/11/2022
106898,6/12/2022
106899,6/13/2022
106900,6/14/2022
106901,6/15/2022
106902,6/16/2022
106903,5/17/2022
106904,5/18/2022
106905,5/19/2022
106906,5/20/2022
106907,5/21/2022
106908,5/22/2022
106909,5/23/2022
106910,5/24/2022
106911,5/25/2022
106912,5/26/2022
106913,5/27/2022
106914,5/28/2022
106915,5/29/2022
106916,5/30/2022
106917,5/31/2022
106918,6/1/2022
106919,6/2/2022
106920,6/3/2022
106921,6/4/2022
106922,6/5/2022
106923,6/6/2022
106924,6/7/2022
106925,6/8/2022
106926,6/9/2022
106927,6/10/2022
106928,6/11/2022
106929,6/12/2022
106930,6/13/2022
106931,6/14/2022
106932,6/15/2022
106933,6/16/2022
106934,5/17/2022
106935,5/18/2022
106936,5/19/2022
106937,5/20/2022
106938,5/21/2022
106939,5/22/2022
106940,5/23/2022
106941,5/24/2022
106942,5/25/2022
106943,5/26/2022
106944,5/27/2022
106945,5/28/2022
106946,5/29/2022
106947,5/30/2022
106948,5/31/2022
106949,6/1/2022
106950,6/2/2022
106951,6/3/2022
106952,6/4/2022
106953,6/5/2022
106954,6/6/2022
106955,6/7/2022
106956,6/8/2022
106957,6/9/2022
106958,6/10/2022
106959,6/11/2022
106960,6/12/2022
106961,6/13/2022
106962,6/14/2022
106963,6/15/2022
106964,6/16/2022
106965,5/17/2022
106966,5/18/2022
106967,5/19/2022
106968,5/20/2022
106969,5/21/2022
106970,5/22/2022
106971,5/23/2022
106972,5/24/2022
106973,5/25/2022
106974,5/26/2022
106975,5/27/2022
106976,5/28/2022
106977,5/29/2022
106978,5/30/2022
106979,5/31/2022
106980,6/1/2022
106981,6/2/2022
106982,6/3/2022
106983,6/4/2022
106984,6/5/2022
106985,6/6/2022
106986,6/7/2022
106987,6/8/2022
106988,6/9/2022
106989,6/10/2022
106990,6/11/2022
106991,6/12/2022
106992,6/13/2022
106993,6/14/2022
106994,6/15/2022
106995,6/16/2022
106996,5/17/2022
106997,5/18/2022
106998,5/19/2022
106999,5/20/2022
107000,5/21/2022
107001,5/22/2022
107002,5/23/2022
107003,5/24/2022
107004,5/25/2022
107005,5/26/2022
107006,5/27/2022
107007,5/28/2022
107008,5/29/2022
107009,5/30/2022
107010,5/31/2022
107011,6/1/2022
107012,6/2/2022
107013,6/3/2022
107014,6/4/2022
107015,6/5/2022
107016,6/6/2022
107017,6/7/2022
107018,6/8/2022
107019,6/9/2022
107020,6/10/2022
107021,6/11/2022
107022,6/12/2022
107023,6/13/2022
107024,6/14/2022
107025,6/15/2022
107026,6/16/2022
107027,5/16/2022
107028,5/17/2022
107029,5/18/2022
107030,5/19/2022
107031,5/20/2022
107032,5/21/2022
107033,5/22/2022
107034,5/23/2022
107035,5/24/2022
107036,5/25/2022
107037,5/26/2022
107038,5/27/2022
107039,5/28/2022
107040,5/29/2022
107041,5/30/2022
107042,5/31/2022
107043,6/1/2022
107044,6/2/2022
107045,6/3/2022
107046,6/4/2022
107047,6/5/2022
107048,6/6/2022
107049,6/7/2022
107050,6/8/2022
107051,6/9/2022
107052,6/10/2022
107053,6/11/2022
107054,6/12/2022
107055,6/13/2022
107056,6/14/2022
107057,6/15/2022
107058,6/16/2022
107059,5/17/2022
107060,5/18/2022
107061,5/19/2022
107062,5/20/2022
107063,5/21/2022
107064,5/22/2022
107065,5/23/2022
107066,5/24/2022
107067,5/25/2022
107068,5/26/2022
107069,5/27/2022
107070,5/28/2022
107071,5/29/2022
107072,5/30/2022
107073,5/31/2022
107074,6/1/2022
107075,6/2/2022
107076,6/3/2022
107077,6/4/2022
107078,6/5/2022
107079,6/6/2022
107080,6/7/2022
107081,6/8/2022
107082,6/9/2022
107083,6/10/2022
107084,6/11/2022
107085,6/12/2022
107086,6/13/2022
107087,6/14/2022
107088,6/15/2022
107089,6/16/2022
107090,5/17/2022
107091,5/18/2022
107092,5/19/2022
107093,5/20/2022
107094,5/21/2022
107095,5/22/2022
107096,5/23/2022
107097,5/24/2022
107098,5/25/2022
107099,5/26/2022
107100,5/27/2022
107101,5/28/2022
107102,5/29/2022
107103,5/30/2022
107104,5/31/2022
107105,6/1/2022
107106,6/2/2022
107107,6/3/2022
107108,6/4/2022
107109,6/5/2022
107110,6/6/2022
107111,6/7/2022
107112,6/8/2022
107113,6/9/2022
107114,6/10/2022
107115,6/11/2022
107116,6/12/2022
107117,6/13/2022
107118,6/14/2022
107119,6/15/2022
107120,6/16/2022
107121,5/17/2022
107122,5/18/2022
107123,5/19/2022
107124,5/20/2022
107125,5/21/2022
107126,5/22/2022
107127,5/23/2022
107128,5/24/2022
107129,5/25/2022
107130,5/26/2022
107131,5/27/2022
107132,5/28/2022
107133,5/29/2022
107134,5/30/2022
107135,5/31/2022
107136,6/1/2022
107137,6/2/2022
107138,6/3/2022
107139,6/4/2022
107140,6/5/2022
107141,6/6/2022
107142,6/7/2022
107143,6/8/2022
107144,6/9/2022
107145,6/10/2022
107146,6/11/2022
107147,6/12/2022
107148,6/13/2022
107149,6/14/2022
107150,6/15/2022
107151,6/16/2022
107152,5/17/2022
107153,5/18/2022
107154,5/19/2022
107155,5/20/2022
107156,5/21/2022
107157,5/22/2022
107158,5/23/2022
107159,5/24/2022
107160,5/25/2022
107161,5/26/2022
107162,5/27/2022
